Aging,Temperature,SOC,Frequency,Z_real,Z_imag
4,25.0,0,0.16011845,6.8724938,0.48087633
4,25.0,0,0.12650184,6.9193142000000005,0.5555191899999999
4,25.0,1,10002.229,3.444927,-0.49198628
4,25.0,1,7904.959,3.462764,-0.23270967
4,25.0,1,6248.7827,3.4765883,-0.092450136
4,25.0,1,4941.5811,3.5354858,0.050235419999999996
4,25.0,1,3906.2498,3.5891924,0.16965918
4,25.0,1,3087.0369,3.6635557,0.26413035999999995
4,25.0,1,2440.7808,3.7406173,0.34920946999999997
4,25.0,1,1930.6177,3.8265996,0.41118087000000003
4,25.0,1,1525.4882,3.9121577999999997,0.46668638
4,25.0,1,1206.9312,4.0070727,0.51297678
4,25.0,1,954.08411,4.1041216,0.5555466600000001
4,25.0,1,754.27557,4.2089899,0.59252011
4,25.0,1,596.71857,4.3075415,0.6179199
4,25.0,1,471.35751,4.4073001,0.64613705
4,25.0,1,372.7338,4.5168069,0.66242489
4,25.0,1,294.71707,4.6317829,0.6759798899999999
4,25.0,1,232.98701,4.7461311,0.68819855
4,25.0,1,184.11626,4.8574181,0.70024491
4,25.0,1,145.60574,4.9774931,0.70016389
4,25.0,1,115.18433,5.090897900000001,0.70180785
4,25.0,1,91.078392,5.2021896,0.69135329
4,25.0,1,71.957245,5.3205988,0.6756631200000001
4,25.0,1,56.912251,5.4269624,0.6619741299999999
4,25.0,1,44.956841,5.5363299,0.64204767
4,25.0,1,35.557541,5.6484821,0.61694114
4,25.0,1,28.102516,5.744805599999999,0.586832
4,25.0,1,22.226173,5.8389232,0.5459708
4,25.0,1,17.556183,5.9243455,0.49472652999999994
4,25.0,1,13.884776,5.9980652,0.43865552
4,25.0,1,10.988047,6.0574119,0.39114701
4,25.0,1,8.6805573,6.1117797000000005,0.33529283
4,25.0,1,6.8651142,6.144342,0.29296690000000003
4,25.0,1,5.4253473,6.1743585,0.25093974999999996
4,25.0,1,4.292582,6.1993212,0.22319439
4,25.0,1,3.3908424,6.2178108000000005,0.20064952
4,25.0,1,2.6847081,6.2268879,0.18082828
4,25.0,1,2.1229622,6.2398203,0.17027144
4,25.0,1,1.6765022,6.251801700000001,0.16207351
4,25.0,1,1.3259507,6.2684403,0.1638658
4,25.0,1,1.047814,6.280463699999999,0.17424529
4,25.0,1,0.82777089,6.2927837,0.18697165
4,25.0,1,0.65497148,6.3014706,0.20577888
4,25.0,1,0.5175212,6.3181658999999994,0.22466548
4,25.0,1,0.40911707,6.337659899999999,0.25713415
4,25.0,1,0.3236866,6.3597169000000005,0.29142105
4,25.0,1,0.25591263,6.3926522,0.33308112
4,25.0,1,0.20234396,6.4368444,0.39134834999999996
4,25.0,1,0.16011845,6.4813015,0.46753339000000005
4,25.0,1,0.12650184,6.523721900000001,0.55093184
4,25.0,2,10002.229,3.3572332,-0.53150195
4,25.0,2,7904.959,3.3569571,-0.25531753999999995
4,25.0,2,6248.7827,3.350381,-0.1285364
4,25.0,2,4941.5811,3.3996145,0.017830736
4,25.0,2,3906.2498,3.4599134,0.12845048
4,25.0,2,3087.0369,3.5226243,0.23033584999999998
4,25.0,2,2440.7808,3.5959436,0.31205091999999995
4,25.0,2,1930.6177,3.6805598,0.38053098
4,25.0,2,1525.4882,3.7620661,0.43331209
4,25.0,2,1206.9312,3.8489497000000004,0.47776118
4,25.0,2,954.08411,3.9396685999999996,0.5184683800000001
4,25.0,2,754.27557,4.031405299999999,0.54914487
4,25.0,2,596.71857,4.1304072000000005,0.58468024
4,25.0,2,471.35751,4.2265975000000005,0.61543088
4,25.0,2,372.7338,4.3398486,0.63471106
4,25.0,2,294.71707,4.4350182,0.6510869699999999
4,25.0,2,232.98701,4.5530712,0.66220021
4,25.0,2,184.11626,4.6627643,0.67566551
4,25.0,2,145.60574,4.7692730999999995,0.67861925
4,25.0,2,115.18433,4.8819277,0.6796054699999999
4,25.0,2,91.078392,4.992952600000001,0.678743
4,25.0,2,71.957245,5.0989673,0.6701340299999999
4,25.0,2,56.912251,5.2030198,0.66250237
4,25.0,2,44.956841,5.3061717,0.65358111
4,25.0,2,35.557541,5.4094214,0.6441865099999999
4,25.0,2,28.102516,5.5109425000000005,0.63612743
4,25.0,2,22.226173,5.6222896,0.61990967
4,25.0,2,17.556183,5.7265707,0.6004825699999999
4,25.0,2,13.884776,5.8349231,0.56426157
4,25.0,2,10.988047,5.9254952,0.5191362599999999
4,25.0,2,8.6805573,6.009902800000001,0.46275204
4,25.0,2,6.8651142,6.0719671,0.41179967
4,25.0,2,5.4253473,6.133127,0.355489
4,25.0,2,4.292582,6.1661,0.3075483
4,25.0,2,3.3908424,6.191476199999999,0.26722948
4,25.0,2,2.6847081,6.2144995,0.2326551
4,25.0,2,2.1229622,6.237051,0.20846309999999998
4,25.0,2,1.6765022,6.2530683,0.19283367
4,25.0,2,1.3259507,6.262920299999999,0.18601979999999999
4,25.0,2,1.047814,6.2700771,0.18376681
4,25.0,2,0.82777089,6.283077899999999,0.18732077
4,25.0,2,0.65497148,6.2979739,0.19864297
4,25.0,2,0.5175212,6.3124718,0.2121591
4,25.0,2,0.40911707,6.3328589,0.23446282000000002
4,25.0,2,0.3236866,6.3639744,0.2689425
4,25.0,2,0.25591263,6.3928183999999995,0.32002339
4,25.0,2,0.20234396,6.4173848,0.37160248
4,25.0,2,0.16011845,6.4500328,0.42357712000000003
4,25.0,2,0.12650184,6.5038954,0.48030011
4,25.0,3,10002.229,3.2421795,-0.45208679999999996
4,25.0,3,7904.959,3.2202154,-0.29393928999999996
4,25.0,3,6248.7827,3.2651138,-0.1353515
4,25.0,3,4941.5811,3.3066904,-0.018435584999999997
4,25.0,3,3906.2498,3.348565,0.097255222
4,25.0,3,3087.0369,3.4082371,0.19499065999999998
4,25.0,3,2440.7808,3.4665472,0.27722691
4,25.0,3,1930.6177,3.5412896000000003,0.33714867
4,25.0,3,1525.4882,3.6170378,0.39114832
4,25.0,3,1206.9312,3.6961485,0.44580913
4,25.0,3,954.08411,3.7763133,0.48305065
4,25.0,3,754.27557,3.8690474000000004,0.51968906
4,25.0,3,596.71857,3.9653424000000004,0.55257714
4,25.0,3,471.35751,4.0523526,0.58453908
4,25.0,3,372.7338,4.1506374,0.60298137
4,25.0,3,294.71707,4.2509916,0.62276784
4,25.0,3,232.98701,4.3604556,0.64090284
4,25.0,3,184.11626,4.4635865,0.6569302100000001
4,25.0,3,145.60574,4.5670709,0.66125265
4,25.0,3,115.18433,4.6741427,0.66900539
4,25.0,3,91.078392,4.7817966,0.66422444
4,25.0,3,71.957245,4.8850495,0.66173857
4,25.0,3,56.912251,4.9825558,0.6541606900000001
4,25.0,3,44.956841,5.0810389,0.65387919
4,25.0,3,35.557541,5.164172499999999,0.6561630900000001
4,25.0,3,28.102516,5.2546994,0.66763448
4,25.0,3,22.226173,5.3552217,0.6798547699999999
4,25.0,3,17.556183,5.4584132,0.7056111399999999
4,25.0,3,13.884776,5.582962200000001,0.7188001799999999
4,25.0,3,10.988047,5.7159327,0.73154923
4,25.0,3,8.6805573,5.8576204,0.71977731
4,25.0,3,6.8651142,6.0002021,0.6839276799999999
4,25.0,3,5.4253473,6.1171982,0.6272276499999999
4,25.0,3,4.292582,6.2216683,0.57347317
4,25.0,3,3.3908424,6.3043237,0.5044215400000001
4,25.0,3,2.6847081,6.366077799999999,0.44132466000000004
4,25.0,3,2.1229622,6.4165639,0.38398951000000003
4,25.0,3,1.6765022,6.4541516,0.33510894999999996
4,25.0,3,1.3259507,6.4840801,0.30570800000000004
4,25.0,3,1.047814,6.5034041,0.28188014
4,25.0,3,0.82777089,6.5204529,0.26867629
4,25.0,3,0.65497148,6.5359133,0.26490189999999997
4,25.0,3,0.5175212,6.5572360000000005,0.269885
4,25.0,3,0.40911707,6.5774298,0.27989439
4,25.0,3,0.3236866,6.6066826999999995,0.30251784
4,25.0,3,0.25591263,6.6430303,0.33840977
4,25.0,3,0.20234396,6.6823233,0.38764847
4,25.0,3,0.16011845,6.7157764,0.44467871
4,25.0,3,0.12650184,6.7602661,0.49609842
4,25.0,4,10002.229,3.3685665,-0.59965102
4,25.0,4,7904.959,3.3078773,-0.33093249999999996
4,25.0,4,6248.7827,3.3191452,-0.11216965999999999
4,25.0,4,4941.5811,3.3816285,-0.0097899856
4,25.0,4,3906.2498,3.4114117999999998,0.099257792
4,25.0,4,3087.0369,3.4771839,0.20042241
4,25.0,4,2440.7808,3.5354677,0.28280754
4,25.0,4,1930.6177,3.6115935,0.35069822
4,25.0,4,1525.4882,3.6883703,0.40956651
4,25.0,4,1206.9312,3.7648729000000003,0.46368892
4,25.0,4,954.08411,3.8463073,0.51177148
4,25.0,4,754.27557,3.9359195999999996,0.56235812
4,25.0,4,596.71857,4.0338915,0.60491706
4,25.0,4,471.35751,4.128943199999999,0.6471462
4,25.0,4,372.7338,4.2387876,0.6915461900000001
4,25.0,4,294.71707,4.3494315,0.72929834
4,25.0,4,232.98701,4.4654636,0.76739077
4,25.0,4,184.11626,4.5866546999999995,0.80364174
4,25.0,4,145.60574,4.7140447000000005,0.84224384
4,25.0,4,115.18433,4.8512034,0.8809416299999999
4,25.0,4,91.078392,4.9940892,0.9098695
4,25.0,4,71.957245,5.1369648,0.9320777
4,25.0,4,56.912251,5.284071399999999,0.94678684
4,25.0,4,44.956841,5.4299645000000005,0.95847587
4,25.0,4,35.557541,5.566177000000001,0.97994681
4,25.0,4,28.102516,5.6992727,0.9933515700000001
4,25.0,4,22.226173,5.8250241,1.0227925
4,25.0,4,17.556183,5.945838999999999,1.0654397999999998
4,25.0,4,13.884776,6.0663,1.1251452
4,25.0,4,10.988047,6.1948723,1.2106107
4,25.0,4,8.6805573,6.3564121,1.3142237
4,25.0,4,6.8651142,6.5210941,1.4578116
4,25.0,4,5.4253473,6.7554554,1.6111692
4,25.0,4,4.292582,7.0511498,1.7256152
4,25.0,4,3.3908424,7.3158899,1.8995854
4,25.0,4,2.6847081,7.7008847,1.9718562000000002
4,25.0,4,2.1229622,8.0793612,2.0837592999999996
4,25.0,4,1.6765022,8.4552234,2.0671969000000003
4,25.0,4,1.3259507,8.8727456,2.0254212
4,25.0,4,1.047814,9.2261713,1.9760898000000002
4,25.0,4,0.82777089,9.5132152,1.8774658000000002
4,25.0,4,0.65497148,9.7670667,1.7756753
4,25.0,4,0.5175212,9.9836914,1.6725166
4,25.0,4,0.40911707,10.169976,1.6166641
4,25.0,4,0.3236866,10.326725999999999,1.5852703000000001
4,25.0,4,0.25591263,10.487,1.5866049
4,25.0,4,0.20234396,10.6691,1.6415621999999999
4,25.0,4,0.16011845,10.851617,1.7741272
4,25.0,4,0.12650184,11.006125,1.9678201
4,27.5,0,10002.229,3.6171793,-0.41072242
4,27.5,0,7904.959,3.509097,-0.28068715
4,27.5,0,6248.7827,3.5269087999999997,-0.07418375
4,27.5,0,4941.5811,3.5566429,0.073278767
4,27.5,0,3906.2498,3.6439018,0.19015992999999998
4,27.5,0,3087.0369,3.7116843999999998,0.28110842999999996
4,27.5,0,2440.7808,3.7963809,0.36245582
4,27.5,0,1930.6177,3.8805227,0.42358963
4,27.5,0,1525.4882,3.9772526,0.47551279
4,27.5,0,1206.9312,4.0758536,0.5218612499999999
4,27.5,0,954.08411,4.1668233,0.55586419
4,27.5,0,754.27557,4.2735063,0.58893085
4,27.5,0,596.71857,4.3756347,0.60397625
4,27.5,0,471.35751,4.4792881,0.6195755
4,27.5,0,372.7338,4.583170600000001,0.62991428
4,27.5,0,294.71707,4.687855,0.64128474
4,27.5,0,232.98701,4.7967681,0.6440777799999999
4,27.5,0,184.11626,4.9013738,0.64448745
4,27.5,0,145.60574,5.007579,0.6408470799999999
4,27.5,0,115.18433,5.1102856999999995,0.6352981400000001
4,27.5,0,91.078392,5.2155773000000005,0.62327919
4,27.5,0,71.957245,5.3149206,0.6061804000000001
4,27.5,0,56.912251,5.422711400000001,0.5787005599999999
4,27.5,0,44.956841,5.5195703,0.55527757
4,27.5,0,35.557541,5.6105792,0.51729841
4,27.5,0,28.102516,5.692326,0.4732917
4,27.5,0,22.226173,5.7663326,0.42749924
4,27.5,0,17.556183,5.8255675,0.37628834
4,27.5,0,13.884776,5.8771796,0.33225096
4,27.5,0,10.988047,5.9108199,0.28673449
4,27.5,0,8.6805573,5.945884599999999,0.25193612
4,27.5,0,6.8651142,5.968322499999999,0.21471451000000003
4,27.5,0,5.4253473,5.989356900000001,0.19097695
4,27.5,0,4.292582,5.9979414,0.1743865
4,27.5,0,3.3908424,6.0112174000000005,0.16057756
4,27.5,0,2.6847081,6.0263067,0.14998032
4,27.5,0,2.1229622,6.0389722,0.1424604
4,27.5,0,1.6765022,6.0477136,0.14870476
4,27.5,0,1.3259507,6.0586687,0.15771533000000001
4,27.5,0,1.047814,6.069304,0.16612271
4,27.5,0,0.82777089,6.0809124,0.18291146
4,27.5,0,0.65497148,6.0966038000000005,0.20405265
4,27.5,0,0.5175212,6.1154529,0.22388702000000002
4,27.5,0,0.40911707,6.1462251000000006,0.25697547000000004
4,27.5,0,0.3236866,6.1769998,0.30713338999999995
4,27.5,0,0.25591263,6.2032137,0.3652559
4,27.5,0,0.20234396,6.234062799999999,0.42037491
4,27.5,0,0.16011845,6.2778130999999995,0.47636035
4,27.5,0,0.12650184,6.3432627,0.5445869799999999
4,27.5,1,10002.229,3.3434185000000003,-0.45432433
4,27.5,1,7904.959,3.2977476,-0.35972073
4,27.5,1,6248.7827,3.3011283000000002,-0.10098154
4,27.5,1,4941.5811,3.3643918999999998,0.001555337
4,27.5,1,3906.2498,3.4162342,0.12323387000000001
4,27.5,1,3087.0369,3.4847374,0.21516359
4,27.5,1,2440.7808,3.5479595,0.29014313
4,27.5,1,1930.6177,3.6232097,0.35218545
4,27.5,1,1525.4882,3.7036502999999996,0.40203906
4,27.5,1,1206.9312,3.7882933,0.44707241000000003
4,27.5,1,954.08411,3.8761699,0.48815069
4,27.5,1,754.27557,3.9574089,0.51066722
4,27.5,1,596.71857,4.053333299999999,0.53682551
4,27.5,1,471.35751,4.1472451,0.5603086899999999
4,27.5,1,372.7338,4.2458843,0.57387206
4,27.5,1,294.71707,4.3416955,0.58951438
4,27.5,1,232.98701,4.436917599999999,0.5967794
4,27.5,1,184.11626,4.538206799999999,0.60462521
4,27.5,1,145.60574,4.6378584,0.6017548100000001
4,27.5,1,115.18433,4.736172000000001,0.60935499
4,27.5,1,91.078392,4.8330701,0.59858541
4,27.5,1,71.957245,4.937479300000001,0.5782621400000001
4,27.5,1,56.912251,5.030374,0.56564057
4,27.5,1,44.956841,5.1249084,0.5461692300000001
4,27.5,1,35.557541,5.2212933,0.51784277
4,27.5,1,28.102516,5.3044693,0.48376791999999996
4,27.5,1,22.226173,5.3854068,0.43983042
4,27.5,1,17.556183,5.454116999999999,0.39725627999999996
4,27.5,1,13.884776,5.5069402,0.34838807
4,27.5,1,10.988047,5.5513050999999995,0.30925008000000004
4,27.5,1,8.6805573,5.5886158,0.26556366
4,27.5,1,6.8651142,5.6131664,0.22874006000000002
4,27.5,1,5.4253473,5.6327237,0.20463608
4,27.5,1,4.292582,5.6489519999999995,0.17794009
4,27.5,1,3.3908424,5.6614368,0.16675593
4,27.5,1,2.6847081,5.6717987,0.15346173000000002
4,27.5,1,2.1229622,5.6825117,0.14366828
4,27.5,1,1.6765022,5.6949817,0.14281845999999998
4,27.5,1,1.3259507,5.7100179,0.14986454
4,27.5,1,1.047814,5.7193525,0.16428718
4,27.5,1,0.82777089,5.7290606,0.17934661
4,27.5,1,0.65497148,5.7420428,0.19765965
4,27.5,1,0.5175212,5.7588406,0.22173738
4,27.5,1,0.40911707,5.7788896,0.25231446
4,27.5,1,0.3236866,5.805755,0.28696872
4,27.5,1,0.25591263,5.8435532,0.33008214
4,27.5,1,0.20234396,5.885919100000001,0.3937413
4,27.5,1,0.16011845,5.9280847,0.46693807000000004
4,27.5,1,0.12650184,5.9695728,0.54008141
4,27.5,2,10002.229,3.3933269000000004,-0.52669266
4,27.5,2,7904.959,3.1950744,-0.34487859
4,27.5,2,6248.7827,3.2401818,-0.1693903
4,27.5,2,4941.5811,3.2574509000000003,-0.027516897
4,27.5,2,3906.2498,3.3185415000000003,0.10133619
4,27.5,2,3087.0369,3.3748753,0.1897086
4,27.5,2,2440.7808,3.4433289,0.27219334
4,27.5,2,1930.6177,3.5165667,0.32937128
4,27.5,2,1525.4882,3.5932069,0.38331729999999997
4,27.5,2,1206.9312,3.6719367,0.42663325
4,27.5,2,954.08411,3.7503547999999998,0.46130855
4,27.5,2,754.27557,3.8283188,0.48756349
4,27.5,2,596.71857,3.9262618,0.51893014
4,27.5,2,471.35751,4.0161032,0.54099236
4,27.5,2,372.7338,4.1098837,0.5619654000000001
4,27.5,2,294.71707,4.2041568,0.5781609799999999
4,27.5,2,232.98701,4.3025143,0.5892312000000001
4,27.5,2,184.11626,4.400371600000001,0.59829419
4,27.5,2,145.60574,4.4968026,0.60567894
4,27.5,2,115.18433,4.5971628,0.5980636899999999
4,27.5,2,91.078392,4.6909456,0.59865223
4,27.5,2,71.957245,4.791180600000001,0.5881579100000001
4,27.5,2,56.912251,4.881014599999999,0.58436923
4,27.5,2,44.956841,4.9771507999999995,0.57971949
4,27.5,2,35.557541,5.0636991,0.57036162
4,27.5,2,28.102516,5.1594563,0.55478682
4,27.5,2,22.226173,5.2563967,0.5394986399999999
4,27.5,2,17.556183,5.3498182000000005,0.51127007
4,27.5,2,13.884776,5.4404787,0.46938271
4,27.5,2,10.988047,5.5161128,0.42397715
4,27.5,2,8.6805573,5.5784527,0.37740970999999995
4,27.5,2,6.8651142,5.6262943000000005,0.32727923999999997
4,27.5,2,5.4253473,5.6697121,0.28287384
4,27.5,2,4.292582,5.6922090999999995,0.24891944
4,27.5,2,3.3908424,5.7161767,0.21588723999999998
4,27.5,2,2.6847081,5.7293023,0.18850142
4,27.5,2,2.1229622,5.7479664999999995,0.17450488
4,27.5,2,1.6765022,5.7562902,0.16595171
4,27.5,2,1.3259507,5.7642809,0.16238521
4,27.5,2,1.047814,5.7775788,0.16548153000000002
4,27.5,2,0.82777089,5.7875491,0.17468593
4,27.5,2,0.65497148,5.7996642,0.1875607
4,27.5,2,0.5175212,5.8203186,0.20209151
4,27.5,2,0.40911707,5.8457893,0.23185453
4,27.5,2,0.3236866,5.8698617,0.27488935000000003
4,27.5,2,0.25591263,5.8910521000000005,0.31891972
4,27.5,2,0.20234396,5.9193843,0.36115537
4,27.5,2,0.16011845,5.9638037,0.40843527
4,27.5,2,0.12650184,6.0207248,0.47241524
4,27.5,3,10002.229,3.0835803999999998,-0.42924610999999996
4,27.5,3,7904.959,3.1585837999999997,-0.3247025
4,27.5,3,6248.7827,3.1406512,-0.18623362
4,27.5,3,4941.5811,3.1735962,-0.039348655
4,27.5,3,3906.2498,3.214241,0.069173162
4,27.5,3,3087.0369,3.2709606,0.15825879
4,27.5,3,2440.7808,3.328861,0.23871697
4,27.5,3,1930.6177,3.3950876,0.29954297
4,27.5,3,1525.4882,3.4649048,0.352865
4,27.5,3,1206.9312,3.5400507,0.3948411
4,27.5,3,954.08411,3.6132343,0.43950821
4,27.5,3,754.27557,3.6983415,0.46915532
4,27.5,3,596.71857,3.7824197,0.50092576
4,27.5,3,471.35751,3.8676397000000002,0.52468764
4,27.5,3,372.7338,3.9589055999999996,0.54733752
4,27.5,3,294.71707,4.0467437,0.56017714
4,27.5,3,232.98701,4.139585,0.56955952
4,27.5,3,184.11626,4.2352248,0.58583403
4,27.5,3,145.60574,4.332139199999999,0.58841018
4,27.5,3,115.18433,4.4243950000000005,0.5889706100000001
4,27.5,3,91.078392,4.5222463,0.59236685
4,27.5,3,71.957245,4.6049631,0.59166929
4,27.5,3,56.912251,4.6951375,0.58754889
4,27.5,3,44.956841,4.7749127,0.58810582
4,27.5,3,35.557541,4.8573664,0.59675245
4,27.5,3,28.102516,4.9467757,0.6061466400000001
4,27.5,3,22.226173,5.0367345,0.6234749500000001
4,27.5,3,17.556183,5.1389569,0.6353753900000001
4,27.5,3,13.884776,5.2572573,0.6490192
4,27.5,3,10.988047,5.3740093,0.63706958
4,27.5,3,8.6805573,5.5050701,0.61596185
4,27.5,3,6.8651142,5.614458999999999,0.57734951
4,27.5,3,5.4253473,5.712905,0.51828759
4,27.5,3,4.292582,5.792080899999999,0.46304235
4,27.5,3,3.3908424,5.8531016,0.40544916000000003
4,27.5,3,2.6847081,5.8981585,0.35646392
4,27.5,3,2.1229622,5.9296237,0.30901714
4,27.5,3,1.6765022,5.9584631,0.27551886000000003
4,27.5,3,1.3259507,5.9829792,0.25450785000000004
4,27.5,3,1.047814,6.000272,0.24335006
4,27.5,3,0.82777089,6.014214399999999,0.23941547
4,27.5,3,0.65497148,6.0310843,0.23914679
4,27.5,3,0.5175212,6.0483622,0.2502439
4,27.5,3,0.40911707,6.070572899999999,0.26849058
4,27.5,3,0.3236866,6.095937,0.29009525
4,27.5,3,0.25591263,6.1339298,0.32253508
4,27.5,3,0.20234396,6.1756107,0.36957333
4,27.5,3,0.16011845,6.2149866,0.42621981
4,27.5,3,0.12650184,6.2558274,0.48335793
4,27.5,4,10002.229,3.0881114999999997,-0.51804131
4,27.5,4,7904.959,3.114487,-0.39071659999999997
4,27.5,4,6248.7827,3.1707545,-0.21301731000000002
4,27.5,4,4941.5811,3.1445106,-0.070282651
4,27.5,4,3906.2498,3.2006842,0.045330944
4,27.5,4,3087.0369,3.2522401,0.14096311
4,27.5,4,2440.7808,3.3009980999999997,0.22207069999999998
4,27.5,4,1930.6177,3.3693493,0.28673699
4,27.5,4,1525.4882,3.4330187000000003,0.34280741
4,27.5,4,1206.9312,3.5036053,0.39781217
4,27.5,4,954.08411,3.5866805999999998,0.43272902
4,27.5,4,754.27557,3.6575831,0.48101277000000003
4,27.5,4,596.71857,3.7345069,0.5193129799999999
4,27.5,4,471.35751,3.8217787999999997,0.5565602300000001
4,27.5,4,372.7338,3.9117680999999997,0.59437135
4,27.5,4,294.71707,4.0094787,0.6305413599999999
4,27.5,4,232.98701,4.1080941,0.66649535
4,27.5,4,184.11626,4.2151441,0.7002090000000001
4,27.5,4,145.60574,4.3299915,0.7299509000000001
4,27.5,4,115.18433,4.4440851,0.75105706
4,27.5,4,91.078392,4.5671491,0.7832069500000001
4,27.5,4,71.957245,4.696612200000001,0.7994154600000001
4,27.5,4,56.912251,4.8138392,0.81079057
4,27.5,4,44.956841,4.9345372,0.81944658
4,27.5,4,35.557541,5.0498075,0.83235238
4,27.5,4,28.102516,5.1647685,0.85069123
4,27.5,4,22.226173,5.2630459,0.87988569
4,27.5,4,17.556183,5.3723515,0.93344628
4,27.5,4,13.884776,5.483609199999999,0.9927885799999999
4,27.5,4,10.988047,5.6039612000000005,1.0766373
4,27.5,4,8.6805573,5.7582366,1.1742185
4,27.5,4,6.8651142,5.9400494,1.2965424
4,27.5,4,5.4253473,6.168291,1.4109394000000002
4,27.5,4,4.292582,6.4385473,1.4716817999999998
4,27.5,4,3.3908424,6.6885212,1.5658446000000001
4,27.5,4,2.6847081,7.0104608,1.5774873999999999
4,27.5,4,2.1229622,7.3096394,1.6019722
4,27.5,4,1.6765022,7.5747864,1.5445633
4,27.5,4,1.3259507,7.8410553,1.4694326999999998
4,27.5,4,1.047814,8.059605,1.4045005000000002
4,27.5,4,0.82777089,8.2358168,1.3258695999999999
4,27.5,4,0.65497148,8.3989464,1.2659605
4,27.5,4,0.5175212,8.5581327,1.2306195
4,27.5,4,0.40911707,8.6988797,1.2510123
4,27.5,4,0.3236866,8.801828100000002,1.3034474
4,27.5,4,0.25591263,8.893110799999999,1.3620818000000001
4,27.5,4,0.20234396,8.9972112,1.4404219
4,27.5,4,0.16011845,9.109905,1.5553342000000001
4,27.5,4,0.12650184,9.231999499999999,1.7103133000000001
4,30.0,0,10002.229,3.3979578999999998,-0.5039402700000001
4,30.0,0,7904.959,3.3642288999999996,-0.23405679
4,30.0,0,6248.7827,3.3880065,-0.12459229000000001
4,30.0,0,4941.5811,3.422475,0.017527440000000002
4,30.0,0,3906.2498,3.481084,0.13701494
4,30.0,0,3087.0369,3.5402392999999996,0.22651527
4,30.0,0,2440.7808,3.6190755,0.30650687
4,30.0,0,1930.6177,3.6969727,0.36588777
4,30.0,0,1525.4882,3.7818234,0.41206789
4,30.0,0,1206.9312,3.8745403,0.45491685
4,30.0,0,954.08411,3.9598834999999997,0.48436364000000004
4,30.0,0,754.27557,4.0389984000000005,0.49719849
4,30.0,0,596.71857,4.132489700000001,0.52988512
4,30.0,0,471.35751,4.2342292,0.54164801
4,30.0,0,372.7338,4.3220385,0.55094442
4,30.0,0,294.71707,4.414142099999999,0.5594543200000001
4,30.0,0,232.98701,4.5082062,0.56135532
4,30.0,0,184.11626,4.5998738999999995,0.56428928
4,30.0,0,145.60574,4.6891719,0.5597922099999999
4,30.0,0,115.18433,4.7893743,0.5491403300000001
4,30.0,0,91.078392,4.8852623,0.54909691
4,30.0,0,71.957245,4.972474200000001,0.52479538
4,30.0,0,56.912251,5.0578271,0.4987063
4,30.0,0,44.956841,5.1414664,0.47414881
4,30.0,0,35.557541,5.2200481000000005,0.43654034
4,30.0,0,28.102516,5.2954652,0.39903018999999995
4,30.0,0,22.226173,5.3464696,0.35334623
4,30.0,0,17.556183,5.392225,0.30843748
4,30.0,0,13.884776,5.4287734,0.27156039000000004
4,30.0,0,10.988047,5.464531,0.23468111
4,30.0,0,8.6805573,5.4840008000000005,0.2037136
4,30.0,0,6.8651142,5.500248200000001,0.17660332
4,30.0,0,5.4253473,5.5142138,0.15899841999999997
4,30.0,0,4.292582,5.5315471,0.14799411
4,30.0,0,3.3908424,5.5379602,0.13642727999999998
4,30.0,0,2.6847081,5.5512288000000005,0.13587248
4,30.0,0,2.1229622,5.5608344,0.1372484
4,30.0,0,1.6765022,5.5679637,0.13855117
4,30.0,0,1.3259507,5.5793864,0.14579837
4,30.0,0,1.047814,5.5906348999999995,0.15853744
4,30.0,0,0.82777089,5.6077521,0.17500155
4,30.0,0,0.65497148,5.6284065,0.19816819
4,30.0,0,0.5175212,5.653566700000001,0.23516476
4,30.0,0,0.40911707,5.6710481,0.27730446999999997
4,30.0,0,0.3236866,5.692683199999999,0.31318535999999997
4,30.0,0,0.25591263,5.7300492,0.35489703
4,30.0,0,0.20234396,5.7773814,0.41240125
4,30.0,0,0.16011845,5.8235190999999995,0.47443804
4,30.0,0,0.12650184,5.877702,0.5387287799999999
4,30.0,1,10002.229,3.2119348,-0.54167566
4,30.0,1,7904.959,3.1234501,-0.34819517
4,30.0,1,6248.7827,3.1855858,-0.12500483999999998
4,30.0,1,4941.5811,3.2205083,-0.035666348
4,30.0,1,3906.2498,3.2673159000000003,0.073884687
4,30.0,1,3087.0369,3.3272489,0.16678497
4,30.0,1,2440.7808,3.3815107,0.24353166999999998
4,30.0,1,1930.6177,3.4573656,0.30255623
4,30.0,1,1525.4882,3.5188688999999997,0.34599018
4,30.0,1,1206.9312,3.6043732000000004,0.39188372
4,30.0,1,954.08411,3.6770445,0.42705613000000003
4,30.0,1,754.27557,3.7597546,0.44898497
4,30.0,1,596.71857,3.8436127,0.47042349
4,30.0,1,471.35751,3.9246073,0.49134221999999994
4,30.0,1,372.7338,4.010334100000001,0.50614431
4,30.0,1,294.71707,4.0960135,0.51942182
4,30.0,1,232.98701,4.1772238999999995,0.52469742
4,30.0,1,184.11626,4.2671282,0.53006352
4,30.0,1,145.60574,4.3546162,0.52783138
4,30.0,1,115.18433,4.4416795,0.52756164
4,30.0,1,91.078392,4.5300359,0.51844382
4,30.0,1,71.957245,4.6161558,0.50891057
4,30.0,1,56.912251,4.69665,0.49317139
4,30.0,1,44.956841,4.7877347,0.47094523
4,30.0,1,35.557541,4.8657591,0.44340401999999995
